temp,phi,phip,kf
350.20945815157694,0.3612301082543641,0.001,40.7394785313298
350.21641293152766,0.3629411514214464,0.001,40.7179632010336
350.2185177383065,0.36465219458852866,0.001,40.690915285572366
350.21556336511554,0.36636323775561097,0.001,40.64228616260778
350.2083564620225,0.3680742809226933,0.001,40.63061032331892
350.1984006763015,0.36978532408977555,0.001,40.60840442028338
350.1871490095152,0.37149636725685786,0.001,40.577607133050726
350.1754387689695,0.3732074104239402,0.001,40.564113460086894
350.1637170896628,0.37491845359102244,0.001,40.55188095003211
350.15276470666964,0.37662949675810475,0.001,40.53175715605556
350.14399612959386,0.378340539925187,0.001,40.508801679983726
350.1389554045062,0.38005158309226933,0.001,40.454863023520176
350.1385382675091,0.38176262625935165,0.001,40.45121385154653
350.14256417453487,0.3834736694264339,0.001,40.42524583710405
350.14988499464926,0.3851847125935162,0.001,40.416870905770764
350.15845638544073,0.3868957557605985,0.001,40.41382515675224
350.16650620866375,0.3886067989276808,0.001,40.379081454107286
350.17291394049295,0.3903178420947631,0.001,40.393759443659086
350.17702937798725,0.3920288852618454,0.001,40.328451988926275
350.1782678084257,0.3937399284289277,0.001,40.30144972317588
350.1761264297279,0.39545097159601,0.001,40.29260736590208
350.1708213800762,0.39716201476309226,0.001,40.28040928302517
350.1638454658333,0.3988730579301746,0.001,40.273586191807276
350.15763748781904,0.40058410109725684,0.001,40.243248215378976
350.15439601987237,0.40229514426433916,0.001,40.188428084119124
350.1549343511426,0.40400618743142147,0.001,40.15049672550831
350.15848875494106,0.40571723059850373,0.001,40.12607134526262
350.1635099276202,0.40742827376558605,0.001,40.16522495115932
350.16855901891006,0.40913931693266836,0.001,40.132207816836534
350.17276897414695,0.4108503600997506,0.001,40.15907678877724
350.17589733077267,0.41256140326683294,0.001,40.08491105976018
350.17816418395466,0.4142724464339152,0.001,40.06696546918408
350.17999663425564,0.4159834896009975,0.001,40.05763284280601
350.1815009917611,0.41769453276807983,0.001,40.02457756221166
350.18210401975756,0.4194055759351621,0.001,40.00169848802562
350.1808622079042,0.4211166191022444,0.001,40.01419081083312
350.1773128459697,0.42282766226932667,0.001,39.9994656433319
350.1721689331767,0.424538705436409,0.001,39.94977254475677
350.16727640666517,0.4262497486034913,0.001,39.9285113958821
350.16481405357706,0.42796079177057356,0.001,39.913421052629445
350.16616932401473,0.42967183493765587,0.001,39.84207281445121
350.17113621370277,0.4313828781047382,0.001,39.83958760739978
350.17784716957425,0.43309392127182045,0.001,39.84207594601718
350.1836867719453,0.43480496443890276,0.001,39.82776141022973
350.18690880933514,0.436516007605985,0.001,39.85451923464742
350.1869084693831,0.43822705077306734,0.001,39.79453138343798
350.1841374192791,0.43993809394014965,0.001,39.7687103246695
350.17972224966695,0.4416491371072319,0.001,39.72229441573132
350.1749376190268,0.44336018027431423,0.001,39.71412215766229
350.17068330200453,0.4450712234413965,0.001,39.69419595907717
350.16723647869003,0.4467822666084788,0.001,39.63007802776954
350.1644430295469,0.4484933097755611,0.001,39.63975700718062
350.16212145291746,0.4502043529426434,0.001,39.62792504257678
350.16020805841316,0.4519153961097257,0.001,39.60761029782197
350.15849938519455,0.453626439276808,0.001,39.58601070884061
350.15640100623835,0.4553374824438903,0.001,39.55106073357219
350.1530137924755,0.4570485256109726,0.001,39.50875112065035
350.1479910598566,0.45875956877805485,0.001,39.51054862413843
350.1419417069502,0.46047061194513716,0.001,39.498429375119095
350.13661656265054,0.4621816551122195,0.001,39.47366525425735
350.1342211539864,0.46389269827930174,0.001,39.42921336998808
350.13613009651226,0.46560374144638406,0.001,39.454331217181085
350.14208151489976,0.4673147846134663,0.001,39.38023142840414
350.1505246105006,0.46902582778054863,0.001,39.36794915839008
350.1595542682564,0.47073687094763095,0.001,39.39499209402727
350.1674804360767,0.4724479141147132,0.001,39.36439799000791
350.17287651221534,0.4741589572817955,0.001,39.333769584115366
350.17462746234725,0.47587000044887784,0.001,39.29963644552804
350.17225572398104,0.4775810436159601,0.001,39.28125985894715
350.1662128391035,0.4792920867830424,0.001,39.268388172642254
350.15814111180043,0.4810031299501247,0.001,39.26305208755229
350.15030684783534,0.482714173117207,0.001,39.23472252271379
350.14473634329767,0.4844252162842893,0.001,39.182043260901
350.1428075321293,0.48613625945137157,0.001,39.17563315172257
350.14488167098676,0.4878473026184539,0.001,39.16255304274385
350.15014300960024,0.4895583457855362,0.001,39.14386376456633
350.15669620630706,0.49126938895261846,0.001,39.12786214866914
350.16204874496,0.4929804321197008,0.001,39.09636102156419
350.1639864140013,0.49469147528678303,0.001,39.08738396914074
350.1614618894218,0.49640251845386535,0.001,39.0944063684396
350.1549069686255,0.49811356162094766,0.001,39.07304623374122
350.14575461341644,0.4998246047880299,0.001,39.027350586619406
350.1356043240772,0.5015356479551122,0.001,38.95310988693022
350.1256769003368,0.5032466911221946,0.001,39.0034179614859
350.11670953484867,0.5049577342892768,0.001,38.94456729721409
350.10907851355324,0.5066687774563591,0.001,38.95609161538486
350.1031309476912,0.5083798206234414,0.001,38.89505085941385
350.0992568021179,0.5100908637905237,0.001,38.86230034549118
350.0978357637173,0.511801906957606,0.001,38.87851313736683
350.099153191984,0.5135129501246883,0.001,38.859207468786494
350.1033160731854,0.5152239932917706,0.001,38.83812513811091
350.1101056060802,0.5169350364588529,0.001,38.77521359858063
350.1188254541702,0.5186460796259352,0.001,38.778141346770255
350.12834199668475,0.5203571227930175,0.001,38.79132798230025
350.1374037092157,0.5220681659600998,0.001,38.765540052042326
350.14510835355617,0.523779209127182,0.001,38.75915489263878
350.15126088334466,0.5254902522942644,0.001,38.70045485629112
350.15635797472294,0.5272012954613466,0.001,38.71132025493136
350.1612107097094,0.5289123386284289,0.001,38.68223067760108
350.1661491635107,0.5306233817955113,0.001,38.66626305232381
350.1709478344806,0.5323344249625935,0.001,38.64048621832327
350.17525878381974,0.5340454681296758,0.001,38.63772142420197
350.1790239692197,0.5357565112967582,0.001,38.619718427188275
350.1824069692269,0.5374675544638404,0.001,38.61184539497348
350.185344067801,0.5391785976309227,0.001,38.58224330600532
350.1872364021617,0.5408896407980051,0.001,38.55004597334455
350.1872158037931,0.5426006839650873,0.001,38.54091767935208
350.1848786755474,0.5443117271321696,0.001,38.523422001280075
350.18084036325286,0.5460227702992518,0.001,38.47044192966559
350.17657734998636,0.5477338134663342,0.001,38.50485522725755
350.1737047375158,0.5494448566334165,0.001,38.44669920627757
350.1733447914613,0.5511558998004987,0.001,38.41781261259088
350.1751097500953,0.5528669429675811,0.001,38.41740865467382
350.17759385289713,0.5545779861346634,0.001,38.41331100110497
350.1789103368103,0.5562890293017456,0.001,38.380703671245705
350.1776044750934,0.558000072468828,0.001,38.39061302540615
350.17337134801966,0.5597111156359103,0.001,38.361250211135506
350.16710441237984,0.5614221588029925,0.001,38.342235129639064
350.160356043585,0.5631332019700749,0.001,38.304853294727835
350.15470344381083,0.5648442451371571,0.001,38.29034642171307
350.151308839178,0.5665552883042394,0.001,38.24986730484968
350.1505980003489,0.5682663314713217,0.001,38.266320373099525
350.1520973502684,0.569977374638404,0.001,38.23581464298966
350.15474753508306,0.5716884178054863,0.001,38.20652513780362
350.15766976238245,0.5733994609725686,0.001,38.24111400250542
350.16068166178707,0.5751105041396509,0.001,38.19685142076357
350.16388088521524,0.5768215473067332,0.001,38.17807595195778
350.16693619598124,0.5785325904738154,0.001,38.15524735364676
350.16908899984134,0.5802436336408978,0.001,38.120345516245365
350.16975589864563,0.5819546768079801,0.001,38.12371799328984
350.1690416254454,0.5836657199750623,0.001,38.11508740212156
350.1677513918263,0.5853767631421447,0.001,38.081621306737
350.16700272938766,0.587087806309227,0.001,38.06654824944919
350.1676601906906,0.5887988494763092,0.001,38.04527199382084
350.1698183449794,0.5905098926433915,0.001,38.05755796554079
350.1726794973698,0.5922209358104739,0.001,38.015207958913926
350.17501763266847,0.5939319789775561,0.001,37.99991106872742
350.17588606284517,0.5956430221446384,0.001,38.00857638266443
350.17497065848835,0.5973540653117207,0.001,38.00791960542852
350.1727716160224,0.599065108478803,0.001,37.94678799723356
350.16991202063383,0.6007761516458853,0.001,37.95417399680023
350.1669942800042,0.6024871948129676,0.001,37.925413168309234
350.164467291047,0.6041982379800499,0.001,37.91709485124758
350.1626055508595,0.6059092811471322,0.001,37.90423107814872
350.1615785228868,0.6076203243142145,0.001,37.87973471827316
350.16144241674397,0.6093313674812968,0.001,37.863899655501996
350.1619941278628,0.611042410648379,0.001,37.857520262049675
350.16282002819446,0.6127534538154613,0.001,37.85467413245933
350.16381816835064,0.6144644969825437,0.001,37.83932793680788
350.1657452357592,0.6161755401496259,0.001,37.83956052018475
350.16998434892315,0.6178865833167082,0.001,37.81267385174651
350.1776289645153,0.6195976264837906,0.001,37.738652612893745
350.18816351014414,0.6213086696508728,0.001,37.729556616755566
350.19986679601277,0.6230197128179551,0.001,37.7471511915174
350.21088876689254,0.6247307559850375,0.001,37.73529996891475
350.2198218070657,0.6264417991521197,0.001,37.739602965686956
350.22575267498576,0.628152842319202,0.001,37.70525540194878
350.22787491817735,0.6298638854862844,0.001,37.69793657013892
350.22527782380797,0.6315749286533666,0.001,37.68178465957545
350.21744280129155,0.6332859718204489,0.001,37.66783245805445
350.20516256540935,0.6349970149875311,0.001,37.68722119253831
350.1909254800604,0.6367080581546135,0.001,37.683162215389075
350.17814490217,0.6384191013216958,0.001,37.61991729667686
350.16955924168747,0.640130144488778,0.001,37.5384042393052
350.16589542289125,0.6418411876558604,0.001,37.55963525087913
350.16540296048873,0.6435522308229427,0.001,37.56471269925469
350.16526978651154,0.6452632739900249,0.001,37.56716305231623
350.16361167039065,0.6469743171571073,0.001,37.55234073705559
350.1597332419877,0.6486853603241896,0.001,37.52739347491522
350.153863901112,0.6503964034912718,0.001,37.500249773053014
350.1467993712621,0.6521074466583542,0.001,37.47875311969031
350.13966294568974,0.6538184898254364,0.001,37.48984036242633
350.1337330688568,0.6555295329925187,0.001,37.47022649616479
350.1303380213369,0.657240576159601,0.001,37.445788048848186
350.1307305572236,0.6589516193266833,0.001,37.428181234701064
350.1357411536277,0.6606626624937656,0.001,37.410980160306096
350.14519210282924,0.6623737056608479,0.001,37.417231848402615
350.1574195935986,0.6640847488279302,0.001,37.38961056071393
350.16924099969754,0.6657957919950125,0.001,37.37713287245977
350.17763421414634,0.6675068351620947,0.001,37.3902509577087
350.18136336768714,0.6692178783291771,0.001,37.37421149134851
350.181171667798,0.6709289214962594,0.001,37.35792805095
350.17888942425907,0.6726399646633416,0.001,37.36262391616499
350.17619767189285,0.674351007830424,0.001,37.3145279966261
350.1739887987743,0.6760620509975063,0.001,37.30901279447916
350.1724150004833,0.6777730941645885,0.001,37.29171803741735
350.17104932361826,0.6794841373316709,0.001,37.28475304659662
350.16881479625596,0.6811951804987532,0.001,37.27766708216024
