temp,phi,phip,kf
349.9895651,0.04816608,0.1,62.90426827
350.0486,0.05002719,0.1,63.01466998
350.1131493,0.05188819,0.1,63.11930691
350.179426,0.05374966,0.1,63.22024029
350.2427102,0.05561195,0.1,63.3139606
350.2986985,0.05747497,0.1,63.40270961
350.3445009,0.05933821,0.1,63.48944434
350.3789711,0.06120107,0.1,63.57333444
350.4024278,0.06306318,0.1,63.65282317
350.4160253,0.06492473,0.1,63.73122025
350.4211742,0.06678631,0.1,63.81172055
350.4193433,0.06864857,0.1,63.88919552
350.4121236,0.07051186,0.1,63.95675952
350.4010781,0.07237622,0.1,64.01307918
350.3872548,0.07424155,0.1,64.06205076
350.3708955,0.07610785,0.1,64.10877404
350.351857,0.07797521,0.1,64.15516733
350.3305278,0.0798437,0.1,64.19870575
350.3084306,0.08171319,0.1,64.23755008
350.2878935,0.08358331,0.1,64.27379203
350.270999,0.08545353,0.1,64.30808667
350.258655,0.08732339,0.1,64.34015638
350.2504385,0.08919256,0.1,64.37333129
350.2451358,0.09106088,0.1,64.40682567
350.2414505,0.09292835,0.1,64.43456699
350.2384215,0.09479513,0.1,64.45835733
350.2353878,0.09666156,0.1,64.48486958
350.2316585,0.09852805,0.1,64.51481545
350.2262829,0.10039494,0.1,64.54483539
350.2182696,0.10226237,0.1,64.57144017
350.207201,0.10413023,0.1,64.59075282
350.1937021,0.10599828,0.1,64.6021336
350.1791914,0.10786633,0.1,64.60957704
350.1649891,0.10973436,0.1,64.6173932
350.1515871,0.11160251,0.1,64.63022698
350.1387979,0.11347095,0.1,64.64821365
350.126648,0.11533972,0.1,64.66584093
350.1162423,0.11720866,0.1,64.6785774
350.1099091,0.11907742,0.1,64.68548928
350.1104235,0.12094557,0.1,64.69010481
350.1195913,0.12281292,0.1,64.6963787
350.1369359,0.1246797,0.1,64.70687172
350.1594465,0.12654648,0.1,64.72214214
350.1828241,0.12841389,0.1,64.73870964
350.2035454,0.13028233,0.1,64.75065884
350.2203942,0.13215176,0.1,64.75284841
350.2345985,0.13402192,0.1,64.74856364
350.2487553,0.13589253,0.1,64.74727491
350.2653354,0.13776348,0.1,64.75141717
350.2855348,0.13963478,0.1,64.75752857
350.3088993,0.14150651,0.1,64.76494661
350.3336797,0.14337858,0.1,64.77382234
350.3574446,0.14525078,0.1,64.78210745
350.3774386,0.14712292,0.1,64.78952339
350.3906371,0.14899495,0.1,64.79878363
350.3939392,0.15086701,0.1,64.81212905
350.3848817,0.15273921,0.1,64.82794758
350.362693,0.15461142,0.1,64.84116106
350.3290198,0.15648321,0.1,64.8494479
350.2877495,0.15835397,0.1,64.85659771
350.2439419,0.16022325,0.1,64.86834278
350.2024236,0.16209097,0.1,64.88559385
350.1666992,0.16395744,0.1,64.90249907
350.1385265,0.16582317,0.1,64.91424507
350.1180873,0.16768874,0.1,64.92313891
350.1044203,0.16955471,0.1,64.93211758
350.0958269,0.17142165,0.1,64.94050877
350.0902751,0.17329001,0.1,64.94765356
350.0859683,0.17515998,0.1,64.95270499
350.0819178,0.17703145,0.1,64.95332601
350.0780841,0.17890411,0.1,64.94752338
350.0750109,0.18077764,0.1,64.93767053
350.0734607,0.18265177,0.1,64.92927291
350.0744646,0.18452614,0.1,64.92203901
350.079496,0.18640023,0.1,64.91076274
350.0901377,0.18827358,0.1,64.89587007
350.1071677,0.19014596,0.1,64.88413057
350.1297953,0.1920175,0.1,64.87998064
350.1558064,0.1938884,0.1,64.88056207
350.182537,0.19575881,0.1,64.87839655
350.2078432,0.19762883,0.1,64.86946749
350.2304153,0.19949885,0.1,64.85862224
350.2495783,0.20136964,0.1,64.85393415
350.2651237,0.20324199,0.1,64.8569456
350.2773369,0.20511613,0.1,64.8612147
350.2868911,0.20699152,0.1,64.8590699
350.2943618,0.20886717,0.1,64.84988224
350.2995907,0.2107422,0.1,64.84267502
350.301416,0.21261623,0.1,64.84418892
350.2980961,0.21448937,0.1,64.84921722
350.2882593,0.21636204,0.1,64.8524834
350.2717572,0.21823468,0.1,64.85557942
350.2498419,0.22010751,0.1,64.85719565
350.2246355,0.22198055,0.1,64.85344458
350.198319,0.22385361,0.1,64.84704786
350.1724475,0.22572644,0.1,64.84212821
350.1476523,0.22759881,0.1,64.83708402
350.1239298,0.22947061,0.1,64.83305609
350.1014065,0.23134196,0.1,64.83276574
350.0809494,0.23321313,0.1,64.831659
350.0640231,0.23508452,0.1,64.82594159
350.0519833,0.23695647,0.1,64.81884961
350.0455797,0.23882909,0.1,64.81461823
350.0450314,0.24070203,0.1,64.81101164
350.0502456,0.24257462,0.1,64.80088616
350.0607034,0.24444629,0.1,64.78497488
350.075162,0.24631704,0.1,64.77165033
350.0915921,0.24818749,0.1,64.76477221
350.107441,0.25005857,0.1,64.76003109
350.1201203,0.25193103,0.1,64.74920236
350.1277295,0.25380519,0.1,64.73065236
350.1298769,0.25568079,0.1,64.70976031
350.1280716,0.25755715,0.1,64.68910566
350.125237,0.25943346,0.1,64.6691923
350.1245678,0.26130902,0.1,64.65110883
350.1284525,0.26318342,0.1,64.63481529
350.1379282,0.26505659,0.1,64.62203101
350.1525434,0.26692881,0.1,64.614741
350.1704232,0.26880068,0.1,64.61059848
350.1886975,0.27067299,0.1,64.60841841
350.2044357,0.27254636,0.1,64.61020738
350.2156654,0.27442096,0.1,64.61245983
350.2217759,0.27629651,0.1,64.60674448
350.2230777,0.27817242,0.1,64.59308238
350.2199914,0.28004806,0.1,64.57835226
350.2125772,0.28192297,0.1,64.56497391
350.2007477,0.28379696,0.1,64.55240502
350.184891,0.28567015,0.1,64.53876492
350.1662976,0.28754277,0.1,64.52322378
350.1470034,0.289415,0.1,64.50857601
350.1291656,0.29128687,0.1,64.49627365
350.114398,0.29315827,0.1,64.48601149
350.10345,0.29502914,0.1,64.47652543
350.0963713,0.29689954,0.1,64.46652134
350.0929452,0.29876955,0.1,64.458213
350.0929297,0.30063923,0.1,64.45121548
350.0959112,0.30250871,0.1,64.4389136
350.1011445,0.30437844,0.1,64.42218501
350.1078021,0.30624916,0.1,64.41041219
350.1154228,0.30812147,0.1,64.40313024
350.1239542,0.30999546,0.1,64.39038159
350.1332627,0.31187056,0.1,64.36740984
350.142673,0.31374581,0.1,64.33949931
350.1510708,0.31562039,0.1,64.31585648
350.1574431,0.31749392,0.1,64.2987604
350.1612624,0.31936651,0.1,64.28396655
350.1623184,0.32123858,0.1,64.27001927
350.160236,0.32311069,0.1,64.25622816
350.1542786,0.32498343,0.1,64.24181012
350.1437534,0.3268572,0.1,64.22810008
350.1287325,0.32873203,0.1,64.21121129
350.1104966,0.33060741,0.1,64.1875656
350.0912762,0.33248241,0.1,64.16137616
350.0734147,0.33435603,0.1,64.13621555
350.058618,0.33622776,0.1,64.11604909
350.0479095,0.33809775,0.1,64.10623882
350.0421347,0.33996654,0.1,64.10318098
350.0421819,0.34183464,0.1,64.09629767
350.048386,0.34370246,0.1,64.08007721
350.0596112,0.34557043,0.1,64.06005148
350.073073,0.34743915,0.1,64.04269121
350.0853744,0.34930921,0.1,64.02497457
350.0941222,0.35118078,0.1,64.00332262
350.0989462,0.35305343,0.1,63.97728298
350.1012484,0.35492632,0.1,63.94796278
350.1029752,0.35679858,0.1,63.92181652
350.1052812,0.35866978,0.1,63.90187336
350.107912,0.36054019,0.1,63.88309216
350.1097368,0.3624106,0.1,63.86316749
350.1101543,0.36428173,0.1,63.84452301
350.1103035,0.36615359,0.1,63.82535015
350.1128892,0.36802558,0.1,63.80031634
350.1205079,0.36989708,0.1,63.77077925
350.1338107,0.37176816,0.1,63.74430701
350.1510783,0.37363947,0.1,63.72480186
350.1694479,0.37551159,0.1,63.70855437
350.1865784,0.37738425,0.1,63.6869665
350.2014429,0.3792564,0.1,63.65481566
350.2139318,0.38112684,0.1,63.62084182
350.2238342,0.38299509,0.1,63.59942945
350.2300117,0.3848618,0.1,63.58923515
350.2303786,0.38672854,0.1,63.57851874
350.2227725,0.38859695,0.1,63.56547144
350.2061866,0.39046792,0.1,63.55200147
350.1816774,0.39234127,0.1,63.53515099
350.1526132,0.39421605,0.1,63.51503751
350.1242707,0.396091,0.1,63.49373628
350.1028311,0.39796512,0.1,63.47268568
350.0938868,0.39983785,0.1,63.45193662
350.1008296,0.40170905,0.1,63.43017696
350.1236935,0.40357898,0.1,63.40892704
350.1589621,0.40544817,0.1,63.38903583
350.2004933,0.40731729,0.1,63.37078347
350.2412403,0.40918688,0.1,63.35380194
350.2751161,0.41105725,0.1,63.33437424
350.2983925,0.4129284,0.1,63.31300645
350.3102685,0.41480004,0.1,63.29191022
350.3124462,0.41667175,0.1,63.27050543
350.3078412,0.41854322,0.1,63.24976092
350.2990548,0.42041443,0.1,63.2313635
350.2874898,0.4222857,0.1,63.2181236
350.2734931,0.42415745,0.1,63.20821843
350.2570729,0.42602994,0.1,63.19467278
350.2384941,0.42790324,0.1,63.17465104
350.2184901,0.42977723,0.1,63.14893278
350.1982244,0.43165158,0.1,63.12270918
350.1791307,0.43352577,0.1,63.10050209
350.1626546,0.43539916,0.1,63.08002021
350.149977,0.43727127,0.1,63.05950686
350.1418427,0.43914187,0.1,63.03897908
350.1384907,0.44101103,0.1,63.01838106
350.1395102,0.44287909,0.1,62.99770804
350.1435599,0.44474662,0.1,62.97590673
350.148296,0.44661437,0.1,62.95294203
350.1509584,0.44848281,0.1,62.93045373
350.1494431,0.45035186,0.1,62.90975791
350.1430378,0.45222089,0.1,62.8887656
350.13229,0.45408923,0.1,62.86555658
350.1183631,0.45595669,0.1,62.84311019
350.1025568,0.45782364,0.1,62.8238297
350.0862026,0.45969066,0.1,62.80541001
350.0707556,0.46155817,0.1,62.78213904
350.0578995,0.46342619,0.1,62.75259511
350.0494972,0.46529437,0.1,62.72249346
350.0471693,0.46716224,0.1,62.69450706
350.0515537,0.46902955,0.1,62.66710763
350.061722,0.47089644,0.1,62.63973358
350.075218,0.47276341,0.1,62.61463549
350.0887359,0.47463116,0.1,62.59283306
350.0991824,0.47650033,0.1,62.5699772
350.10483,0.47837131,0.1,62.54606856
350.1060693,0.48024397,0.1,62.5244281
350.1051569,0.48211753,0.1,62.50019781
350.1049032,0.48399067,0.1,62.46847577
350.1070987,0.48586204,0.1,62.43455181
350.1117147,0.4877309,0.1,62.40596197
350.1172832,0.48959742,0.1,62.38478592
350.1219979,0.49146235,0.1,62.36935924
350.1247091,0.49332646,0.1,62.35480838
350.1252827,0.49519017,0.1,62.33410955
350.1243864,0.49705362,0.1,62.30679284
350.1231033,0.49891681,0.1,62.2807795
350.1225977,0.50077968,0.1,62.25874351
350.1237311,0.5026421,0.1,62.23712802
350.1266086,0.504504,0.1,62.21502879
350.1304301,0.50636555,0.1,62.19362034
350.1339759,0.50822713,0.1,62.17525831
350.1364148,0.51008924,0.1,62.15901459
350.1377333,0.51195229,0.1,62.14112228
350.1385232,0.51381654,0.1,62.12107702
350.139554,0.51568196,0.1,62.09905598
350.1416126,0.5175482,0.1,62.07511456
350.1455564,0.51941442,0.1,62.05088088
350.1521772,0.52127943,0.1,62.02897405
350.1617336,0.52314213,0.1,62.01018466
350.1735177,0.5250023,0.1,61.99216505
350.1859329,0.5268611,0.1,61.97516991
350.197111,0.52872076,0.1,61.96231435
350.2056011,0.53058358,0.1,61.95036589
350.2106763,0.53245068,0.1,61.93036233
350.2122377,0.5343215,0.1,61.90238817
350.2105703,0.5361941,0.1,61.87461966
350.2061266,0.53806599,0.1,61.84854763
350.1993323,0.53993522,0.1,61.82339048
350.1904074,0.54180108,0.1,61.80215332
350.1793302,0.54366423,0.1,61.78670123
350.1660861,0.54552613,0.1,61.77704033
350.1511045,0.5473881,0.1,61.76857575
350.1355449,0.5492505,0.1,61.75400994
350.1211576,0.55111264,0.1,61.73216349
350.1097565,0.55297341,0.1,61.70748111
350.1025994,0.55483231,0.1,61.68504678
350.1000249,0.5566899,0.1,61.6678867
350.1015203,0.55854766,0.1,61.65472286
350.1060577,0.56040716,0.1,61.64239955
350.1123573,0.56226931,0.1,61.62831745
350.1189271,0.56413402,0.1,61.60898717
350.1240546,0.56600035,0.1,61.58412649
350.1259594,0.56786689,0.1,61.55786055
350.1231168,0.56973226,0.1,61.53320313
350.1146338,0.57159535,0.1,61.51165258
350.1005286,0.57345561,0.1,61.49415524
350.081765,0.57531307,0.1,61.48035912
350.0599946,0.57716839,0.1,61.46863806
350.0371615,0.57902266,0.1,61.45925588
350.0152325,0.58087702,0.1,61.45079366
349.9961812,0.58273222,0.1,61.43580905
349.9820335,0.58458847,0.1,61.41397182
349.9746345,0.58644556,0.1,61.39304316
349.9750959,0.58830316,0.1,61.37483704
349.9832695,0.59016103,0.1,61.35899123
349.9975933,0.59201906,0.1,61.34591513
350.0153999,0.59387722,0.1,61.33165738
350.0335805,0.59573543,0.1,61.314631
350.0493538,0.59759339,0.1,61.29768748
350.0608455,0.59945064,0.1,61.27961921
350.0673449,0.60130662,0.1,61.25895892
350.0692682,0.60316103,0.1,61.2393311
350.0678299,0.6050142,0.1,61.22282035
350.0644274,0.60686728,0.1,61.20964913
350.0600094,0.608722,0.1,61.20031437
350.0548667,0.61057984,0.1,61.19176078
350.0489872,0.61244125,0.1,61.17972482
350.0426232,0.61430529,0.1,61.16409951
350.0365777,0.61617007,0.1,61.14701735
350.0320215,0.61803359,0.1,61.12941089
350.0300384,0.61989469,0.1,61.11160618
350.0312444,0.62175337,0.1,61.09495597
350.0356737,0.62361055,0.1,61.08311801
350.0428505,0.62546736,0.1,61.07689005
350.0519,0.62732455,0.1,61.0696112
350.0616849,0.62918233,0.1,61.0547981
350.0709631,0.6310406,0.1,61.03495585
350.0784782,0.63289928,0.1,61.01820131
350.0830461,0.63475821,0.1,61.00677181
350.0838628,0.63661702,0.1,60.99543449
350.0809982,0.63847506,0.1,60.9804614
350.0756076,0.64033155,0.1,60.96456875
350.0694625,0.64218589,0.1,60.95269211
350.0639671,0.64403797,0.1,60.94542807
350.0593195,0.6458884,0.1,60.94019391
350.0544414,0.64773823,0.1,60.93526445
350.0477478,0.64958855,0.1,60.93062869
350.0382379,0.65143986,0.1,60.92510762
350.0262534,0.653292,0.1,60.91536586
350.0135449,0.65514431,0.1,60.90141361
350.0026223,0.65699622,0.1,60.88718435
349.9956606,0.65884779,0.1,60.87599382
349.9934841,0.66069977,0.1,60.86821299
349.995149,0.66255323,0.1,60.86166624
349.9983225,0.6644088,0.1,60.85389529
350.0003395,0.66626619,0.1,60.84288885
349.999527,0.66812423,0.1,60.82893389
349.9960096,0.66998135,0.1,60.81455781
349.9912594,0.67183648,0.1,60.8017739
349.986647,0.67368963,0.1,60.7921875
349.9823685,0.67554197,0.1,60.78582889
349.9778486,0.67739495,0.1,60.78104419
349.973108,0.67924924,0.1,60.77444353
349.9694703,0.68110414,0.1,60.76308624
349.9687283,0.68295816,0.1,60.74942588
349.9716343,0.68480949,0.1,60.7388865
349.9772648,0.68665481,0.1,60.73516137
349.9837139,0.68848388,0.1,60.7360637
349.989115,0.69027078,0.1,60.73481331
375.3552856,6.58E-05,0.1,0.26296105
375.2848852,8.91E-05,0.1,0.26667324
375.2245227,0.00010932,0.1,0.26077838
375.1775712,0.00012549,0.1,0.24744763
375.1444674,0.00013742,0.1,0.23854083
375.1234068,0.00014555,0.1,0.24138756
375.1113184,0.00015064,0.1,0.24737838
375.1048683,0.00015349,0.1,0.24894474
375.1013758,0.00015493,0.1,0.25113693
375.0993701,0.00015568,0.1,0.25731235
375.0985203,0.00015624,0.1,0.261239
375.0989989,0.00015687,0.1,0.259478
375.1007161,0.00015775,0.1,0.25462646
375.1030489,0.00015908,0.1,0.24858399
375.1054156,0.000161,0.1,0.24592808
375.108235,0.00016335,0.1,0.24930519
375.1131908,0.00016557,0.1,0.24955282
375.1222769,0.00016695,0.1,0.24097355
375.1364139,0.00016704,0.1,0.23170694
375.1549389,0.00016587,0.1,0.22973866
375.1762764,0.00016377,0.1,0.23658818
375.1988124,0.00016116,0.1,0.24729536
375.2210048,0.0001584,0.1,0.25283489
375.2409111,0.00015583,0.1,0.25180345
375.2560745,0.00015381,0.1,0.25316763
375.2642581,0.00015258,0.1,0.25941642
375.264543,0.00015208,0.1,0.26045687
375.2579112,0.000152,0.1,0.25374629
375.2469021,0.00015193,0.1,0.24768758
375.234648,0.00015171,0.1,0.24800001
375.2238556,0.00015147,0.1,0.25513429
375.2160798,0.00015149,0.1,0.26246201
375.2114359,0.00015197,0.1,0.26492088
375.208874,0.000153,0.1,0.26406248
375.206953,0.00015446,0.1,0.25981892
375.2046665,0.00015621,0.1,0.25554847
375.2017873,0.00015809,0.1,0.25556167
375.1986198,0.00016002,0.1,0.25785701
375.1955168,0.00016193,0.1,0.25879046
375.1925771,0.00016376,0.1,0.25578031
375.1896024,0.00016532,0.1,0.25276408
375.1860936,0.00016639,0.1,0.25348354
375.1811854,0.0001669,0.1,0.25303242
375.1737878,0.00016699,0.1,0.25168692
375.1632052,0.00016707,0.1,0.25564463
375.1499595,0.00016781,0.1,0.26221146
375.1361106,0.00017052,0.1,0.26079361
375.1246806,0.00017814,0.1,0.24991
375.1185248,0.00019632,0.1,0.24213242
375.1193339,0.00023406,0.1,0.24932275
375.1271484,0.00030334,0.1,0.30255059
375.1403889,0.00041791,0.1,0.49994652
375.1563918,0.00059189,0.1,1.01819163
375.1724097,0.00083923,0.1,2.17519498
375.1866733,0.00117499,0.1,4.50261459
375.1988359,0.00161764,0.1,8.5007969
375.2094221,0.00218999,0.1,14.24732764
375.2185373,0.00291618,0.1,21.28579717
375.2245961,0.0038153,0.1,28.69150188
375.2239233,0.00489471,0.1,35.37031495
375.2116243,0.00614682,0.1,40.61872851
375.1833174,0.00755081,0.1,44.36124068
375.1367906,0.0090779,0.1,46.90164407
375.072777,0.01069765,0.1,48.61998897
374.9946604,0.012383,0.1,49.82430632
374.9075202,0.0141131,0.1,50.72076591
374.8170882,0.01587391,0.1,51.43752595
374.7288789,0.01765703,0.1,52.04700506
374.6473879,0.0194577,0.1,52.58175839
374.575356,0.02127294,0.1,53.0540935
374.5135669,0.02310037,0.1,53.47189184
374.4616428,0.02493776,0.1,53.84732599
374.4194349,0.02678303,0.1,54.18928383
374.3878941,0.02863429,0.1,54.49432981
374.3687638,0.03048998,0.1,54.75941889
374.3635085,0.03234879,0.1,54.99276305
374.3723441,0.03420962,0.1,55.20278448
374.3939712,0.03607157,0.1,55.38535578
374.4261859,0.03793403,0.1,55.53690625
374.4670267,0.03979677,0.1,55.67046839
374.5155986,0.04165981,0.1,55.79859199
374.5718802,0.04352342,0.1,55.91511267
374.6357773,0.04538806,0.1,56.01088381
374.7063836,0.04725421,0.1,56.09223681
374.7820038,0.04912221,0.1,56.16734074
374.8605766,0.05099195,0.1,56.23074626
374.9398523,0.05286295,0.1,56.27785954
375.0172093,0.05473464,0.1,56.31773098
375.089605,0.05660677,0.1,56.35948339
375.154177,0.05847965,0.1,56.40361432
375.2094282,0.06035386,0.1,56.44919162
375.2562628,0.06222984,0.1,56.49076762
375.2980012,0.06410756,0.1,56.51977572
375.3391188,0.06598654,0.1,56.53892307
375.3833459,0.06786611,0.1,56.55866448
375.4321709,0.06974563,0.1,56.58096987
375.4844011,0.07162454,0.1,56.60121469
375.536716,0.07350232,0.1,56.61879142
375.5846993,0.07537858,0.1,56.63653744
375.6238436,0.07725319,0.1,56.65570986
375.6503044,0.07912644,0.1,56.676242
375.6614847,0.080999,0.1,56.70104486
375.6565865,0.08287149,0.1,56.73089548
375.6369851,0.08474419,0.1,56.75888779
375.6060308,0.08661693,0.1,56.77800598
375.5681674,0.08848943,0.1,56.79025313
375.5278395,0.09036155,0.1,56.80553
375.4888002,0.0922334,0.1,56.82885498
375.4538939,0.09410513,0.1,56.85395285
375.4248865,0.09597694,0.1,56.87373419
375.4020324,0.09784913,0.1,56.8890121
375.3836239,0.09972211,0.1,56.9058133
375.3661521,0.10159646,0.1,56.92464138
375.3454893,0.1034727,0.1,56.93830463
375.3187835,0.1053512,0.1,56.94557344
375.2860678,0.10723185,0.1,56.94932136
375.2505021,0.10911396,0.1,56.94734115
375.2168907,0.11099645,0.1,56.93864841
375.1893029,0.11287832,0.1,56.92974014
375.1693539,0.11475904,0.1,56.92938966
375.1562326,0.11663867,0.1,56.93619972
375.1482206,0.11851759,0.1,56.94085633
375.144386,0.12039623,0.1,56.93976627
375.1451983,0.12227487,0.1,56.93646466
375.1517868,0.12415365,0.1,56.93507258
375.1645438,0.12603263,0.1,56.93506845
375.1821454,0.12791188,0.1,56.93213814
375.2016824,0.12979157,0.1,56.92768489
375.2197265,0.13167181,0.1,56.92892302
375.2334868,0.13355254,0.1,56.9340839
375.2414371,0.13543352,0.1,56.93458535
375.2435246,0.13731435,0.1,56.93237441
375.2412671,0.13919465,0.1,56.93313714
375.2376222,0.14107426,0.1,56.93243746
375.2362817,0.14295327,0.1,56.92735107
375.2403463,0.14483188,0.1,56.9230338
375.2508439,0.14671012,0.1,56.92081206
375.2659017,0.14858783,0.1,56.91683397
375.2812632,0.15046483,0.1,56.91115284
375.2920514,0.15234118,0.1,56.9086466
375.2947733,0.15421725,0.1,56.90989546
375.2884543,0.15609366,0.1,56.91005461
375.2745626,0.15797106,0.1,56.90836167
375.2561375,0.1598499,0.1,56.90794416
375.2366847,0.16173025,0.1,56.9080347
375.2191819,0.16361174,0.1,56.90544248
375.2054213,0.16549371,0.1,56.90047433
375.1958766,0.16737534,0.1,56.89565926
375.1900854,0.169256,0.1,56.89286349
375.1872105,0.17113536,0.1,56.89243796
375.1863415,0.17301361,0.1,56.89379987
375.1864464,0.17489133,0.1,56.8955754
375.1863961,0.17676934,0.1,56.89615386
375.1855022,0.17864831,0.1,56.89626114
375.1842586,0.18052851,0.1,56.89646248
375.1843028,0.18240972,0.1,56.89263394
375.1871407,0.18429145,0.1,56.88047737
375.1925921,0.1861733,0.1,56.86658128
375.1985034,0.18805507,0.1,56.8595594
375.2021736,0.18993665,0.1,56.85512561
375.2023448,0.19181782,0.1,56.84798711
375.2001483,0.19369819,0.1,56.83839045
375.1983125,0.1955774,0.1,56.82658791
375.1992367,0.19745543,0.1,56.81745786
375.2032627,0.19933266,0.1,56.8171678
375.2082432,0.20120971,0.1,56.82347582
375.2105983,0.20308718,0.1,56.82914742
375.2071484,0.2049654,0.1,56.8307984
375.1966823,0.20684445,0.1,56.830649
375.1805071,0.20872409,0.1,56.83057011
375.1618068,0.21060401,0.1,56.82752944
375.1442109,0.21248403,0.1,56.81934683
375.1303424,0.21436429,0.1,56.80902724
375.1210906,0.21624522,0.1,56.80091538
375.1158797,0.21812732,0.1,56.79647686
375.1135795,0.22001083,0.1,56.79180996
375.1133322,0.22189548,0.1,56.78335871
375.1147616,0.22378053,0.1,56.77008421
375.1176334,0.22566506,0.1,56.75086204
375.1214576,0.22754839,0.1,56.73050932
375.1253904,0.22943028,0.1,56.71408982
375.128484,0.2313111,0.1,56.70023728
375.1301909,0.23319162,0.1,56.69019126
375.1308841,0.23507263,0.1,56.68453482
375.131965,0.23695448,0.1,56.67634276
375.1352971,0.23883688,0.1,56.66022916
375.1422266,0.24071923,0.1,56.63798459
375.1527329,0.24260101,0.1,56.61678295
375.1650912,0.24448197,0.1,56.6031378
375.1762296,0.24636222,0.1,56.59415945
375.1828575,0.24824203,0.1,56.58359533
375.1830594,0.25012175,0.1,56.5718426
375.177509,0.25200163,0.1,56.56100034
375.1694581,0.25388181,0.1,56.54968814
375.1633858,0.25576219,0.1,56.53638577
375.1630464,0.25764252,0.1,56.5211177
375.1699809,0.25952253,0.1,56.50419622
375.183203,0.26140204,0.1,56.48699263
375.2000034,0.26328108,0.1,56.47080005
375.2171978,0.26515999,0.1,56.45416066
375.2321129,0.26703929,0.1,56.43565147
375.2429859,0.26891954,0.1,56.41665279
375.2488241,0.27080121,0.1,56.39761953
375.2489974,0.27268454,0.1,56.377223
375.2429444,0.27456955,0.1,56.35608137
375.2302909,0.27645608,0.1,56.33618
375.2113741,0.27834381,0.1,56.31909318
375.1878034,0.28023222,0.1,56.30358777
375.1625626,0.28212066,0.1,56.28694436
375.1394471,0.28400844,0.1,56.26856769
375.1221136,0.28589501,0.1,56.24945408
375.1132215,0.28778006,0.1,56.23352186
375.1139653,0.28966345,0.1,56.22025334
375.1240633,0.29154515,0.1,56.20160882
375.1420866,0.29342524,0.1,56.17733103
375.1658322,0.29530404,0.1,56.15610686
375.1924621,0.29718217,0.1,56.14014725
375.2185072,0.29906056,0.1,56.12598356
375.2401565,0.30094019,0.1,56.11285826
375.254084,0.30282181,0.1,56.09794636
375.2585198,0.30470559,0.1,56.0773043
375.2538842,0.30659102,0.1,56.05233501
375.2424871,0.30847716,0.1,56.02414946
375.227478,0.31036309,0.1,55.99187247
375.2117479,0.31224828,0.1,55.96085285
375.1973317,0.31413273,0.1,55.93857147
375.1853641,0.31601667,0.1,55.92170275
375.1763514,0.31790034,0.1,55.90251813
375.1704377,0.31978373,0.1,55.88136151
375.1673437,0.32166661,0.1,55.85920955
375.1660052,0.32354872,0.1,55.83482092
375.1644958,0.32543003,0.1,55.81113688
375.1607849,0.32731064,0.1,55.79201931
375.1539407,0.32919047,0.1,55.77582497
375.1446108,0.33106913,0.1,55.75540429
375.1342222,0.33294627,0.1,55.72907508
375.1237759,0.33482219,0.1,55.70556356
375.113574,0.33669796,0.1,55.69258119
375.1040774,0.33857491,0.1,55.68601227
375.0967892,0.34045392,0.1,55.67275234
375.0940698,0.34233505,0.1,55.64552981
375.0979448,0.3442179,0.1,55.61033437
375.1089041,0.346102,0.1,55.57720642
375.1255788,0.34798691,0.1,55.54969515
375.1453547,0.34987211,0.1,55.52409659
375.1653935,0.35175692,0.1,55.49590451
375.1835063,0.35364078,0.1,55.46540378
375.1985349,0.35552364,0.1,55.43670755
375.210158,0.35740605,0.1,55.41119084
375.2184083,0.35928888,0.1,55.38712468
375.2233672,0.36117271,0.1,55.36522583
375.2252147,0.36305749,0.1,55.34430801
375.2244387,0.36494265,0.1,55.31990702
375.2219661,0.36682752,0.1,55.29278407
375.2191328,0.36871179,0.1,55.26809102
375.2174478,0.37059571,0.1,55.2473469
375.2181044,0.37247989,0.1,55.22790714
375.2213777,0.37436494,0.1,55.20711398
375.2263125,0.37625117,0.1,55.18199923
375.2310609,0.37813848,0.1,55.15139898
375.2337434,0.38002636,0.1,55.11987236
375.2332551,0.38191403,0.1,55.09138752
375.229527,0.38380072,0.1,55.06259934
375.2232846,0.38568601,0.1,55.03133275
375.2156843,0.3875699,0.1,55.0032324
375.2079959,0.38945255,0.1,54.98150859
375.2011677,0.3913341,0.1,54.96048869
375.195283,0.39321478,0.1,54.93478223
375.1893722,0.39509509,0.1,54.90816532
375.1820147,0.39697575,0.1,54.88657333
375.1724797,0.39885722,0.1,54.86731374
375.1615314,0.40073946,0.1,54.84343517
375.1511667,0.40262185,0.1,54.81427238
375.1433981,0.40450365,0.1,54.78647361
375.139014,0.40638435,0.1,54.76582732
375.1372454,0.40826381,0.1,54.75052792
375.1364715,0.41014229,0.1,54.73314682
375.1352915,0.4120203,0.1,54.71001888
375.1332001,0.41389849,0.1,54.6850069
375.1305787,0.41577731,0.1,54.66169215
375.1281856,0.41765678,0.1,54.63756082
375.1265579,0.41953646,0.1,54.60902573
375.1257576,0.42141577,0.1,54.57916936
375.1256039,0.42329431,0.1,54.55366814
375.1260905,0.42517201,0.1,54.53212005
375.127512,0.4270492,0.1,54.51010101
375.1301172,0.42892661,0.1,54.48707572
375.1335985,0.43080531,0.1,54.46531475
375.1369694,0.43268648,0.1,54.44351611
375.1390561,0.43457086,0.1,54.41959905
375.1391972,0.43645833,0.1,54.39188721
375.1375463,0.43834781,0.1,54.35845092
375.1348184,0.44023777,0.1,54.32329128
375.1318166,0.44212694,0.1,54.29386619
