filename,temp_setpoint,phip,yield,id,time,temp,phi,kf
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,8,0.65195655,375.11812402,0.00004039,0.20810471
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,9,0.81496047,375.12300518,0.00003988,0.19914082
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,10,0.97794342,375.12645217,0.00003916,0.18818435
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,11,1.14093780,375.13068358,0.00003781,0.18617335
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,12,1.30392646,375.13797280,0.00003555,0.19903022
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,13,1.46691513,375.14909345,0.00003240,0.22256689
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,14,1.62990189,375.16285735,0.00002866,0.24304715
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,15,1.79289054,375.17695879,0.00002473,0.25301493
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,16,1.95588684,375.18929702,0.00002105,0.25824371
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,17,2.11887932,375.19872042,0.00001803,0.26440820
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,18,2.28186797,375.20487260,0.00001606,0.27113284
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,19,2.44485282,375.20766406,0.00001533,0.27710360
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,20,2.60785103,375.20701178,0.00001574,0.27929525
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,21,2.77083397,375.20301284,0.00001698,0.27479213
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,22,2.93382263,375.19623333,0.00001867,0.26817413
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,23,3.09681319,375.18767133,0.00002062,0.26555724
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,24,3.25980949,375.17832243,0.00002291,0.26443139
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,25,3.42279433,375.16881100,0.00002580,0.26163857
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,26,3.58578873,375.15951751,0.00002939,0.26212884
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,27,3.74877166,375.15096006,0.00003344,0.26287093
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,28,3.91176032,375.14383087,0.00003747,0.25131341
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,29,4.07475280,375.13859026,0.00004109,0.23286998
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,30,4.23775291,375.13512682,0.00004419,0.22493551
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,31,4.40073204,375.13289029,0.00004683,0.22502947
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,32,4.56372451,375.13136949,0.00004896,0.21587226
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,33,4.72671318,375.13048120,0.00005034,0.19702928
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,34,4.88970566,375.13052531,0.00005068,0.18575712
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,35,5.05269432,375.13176258,0.00004995,0.19099623
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,36,5.21568679,375.13412437,0.00004844,0.20795865
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,37,5.37867355,375.13745441,0.00004657,0.22706113
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,38,5.54166030,375.14194279,0.00004464,0.23690396
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,39,5.70465278,375.14805426,0.00004265,0.23416912
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,40,5.86765289,375.15590581,0.00004042,0.22931059
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,41,6.03063202,375.16480729,0.00003782,0.23139628
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,42,6.19362449,375.17346367,0.00003487,0.23917469
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,43,6.35660934,375.18052693,0.00003182,0.24835206
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,44,6.51960372,375.18495748,0.00002912,0.25677759
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,45,6.68259811,375.18620308,0.00002731,0.25964631
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,46,6.84558105,375.18450024,0.00002687,0.25176658
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,47,7.00857734,375.18110245,0.00002797,0.24031822
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,48,7.17156219,375.17787527,0.00003032,0.23455177
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,49,7.33455276,375.17632625,0.00003324,0.23126281
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,50,7.49754905,375.17691597,0.00003582,0.22599822
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,51,7.66052818,375.17920454,0.00003734,0.22438457
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,52,7.82352829,375.18247628,0.00003747,0.23139588
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,53,7.98650932,375.18621650,0.00003635,0.24256474
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,54,8.14950179,375.19022457,0.00003446,0.25358715
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,55,8.31249999,375.19444958,0.00003237,0.26175137
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,56,8.47547912,375.19870301,0.00003058,0.26447211
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,57,8.63847732,375.20246777,0.00002938,0.26411231
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,58,8.80146408,375.20492612,0.00002898,0.26339737
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,59,8.96445083,375.20512004,0.00002953,0.26160543
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,60,9.12744140,375.20226061,0.00003145,0.25883197
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,61,9.29043578,375.19637456,0.00003564,0.25577093
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,62,9.45342636,375.18901951,0.00004402,0.25112525
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,63,9.61641693,375.18311076,0.00006039,0.24912212
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,64,9.77939987,375.18125329,0.00009182,0.29588544
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,65,9.94239998,375.18346180,0.00014990,0.53286466
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,66,10.10538482,375.18620611,0.00025128,1.19284488
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,67,10.26836967,375.18401362,0.00041706,2.56026232
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,68,10.42865562,375.17287309,0.00067145,4.98204879
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,69,10.58774947,375.15315343,0.00103996,8.81366151
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,70,10.75074577,375.12998768,0.00154656,14.15374331
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,71,10.91373443,375.11086706,0.00220982,20.53927627
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,72,11.07672882,375.10208818,0.00303896,26.97431385
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,73,11.23970794,375.10620810,0.00403157,32.43446623
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,74,11.40270233,375.12156403,0.00517420,36.43141847
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,75,11.56569671,375.14348082,0.00644542,39.08150315
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,76,11.72868919,375.16627630,0.00782013,40.77063766
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,77,11.89167785,375.18533366,0.00927337,41.86733716
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,78,12.05466842,375.19851821,0.01078307,42.62132136
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,79,12.21765900,375.20628214,0.01233128,43.17560075
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,80,12.38064193,375.21049500,0.01390447,43.61245786
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,81,12.54363632,375.21290132,0.01549308,43.97793617
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,82,12.70662880,375.21423080,0.01709071,44.29562512
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,83,12.86961555,375.21432801,0.01869324,44.57853024
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,84,13.03260993,375.21291146,0.02029814,44.82798212
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,85,13.19559097,375.21023086,0.02190398,45.04225073
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,86,13.35859107,375.20706816,0.02351009,45.23150723
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,87,13.52157402,375.20412371,0.02511636,45.40273911
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,88,13.68456459,375.20145362,0.02672297,45.54921857
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,89,13.84755897,375.19862368,0.02833027,45.67296423
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,90,14.01054191,375.19546571,0.02993849,45.78588881
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,91,14.17353439,375.19261061,0.03154770,45.89023025
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,92,14.33651924,375.19120950,0.03315779,45.98330444
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,93,14.49951743,375.19212424,0.03476849,46.06754693
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,94,14.66250801,375.19534008,0.03637941,46.14540430
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,95,14.82549858,375.20003305,0.03799003,46.21401914
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,96,14.98848151,375.20509333,0.03959984,46.26893824
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,97,15.15147018,375.20958239,0.04120858,46.31269986
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,98,15.31446647,375.21281883,0.04281644,46.35227861
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,99,15.47745513,375.21424591,0.04442410,46.39195111
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,100,15.64044189,375.21339648,0.04603237,46.43303771
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,101,15.80343055,375.21003618,0.04764172,46.47013035
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,102,15.96642303,375.20434240,0.04925212,46.49375173
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,103,16.12940597,375.19698161,0.05086309,46.50473624
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,104,16.29240417,375.18901052,0.05247419,46.51489688
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,105,16.45539092,375.18157589,0.05408521,46.52833123
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,106,16.61837959,375.17552546,0.05569627,46.53972587
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,107,16.78137970,375.17120306,0.05730749,46.54762354
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,108,16.94436073,375.16862748,0.05891865,46.55149988
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,109,17.10735702,375.16787674,0.06052916,46.55015137
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,110,17.27034378,375.16921410,0.06213836,46.54771205
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,111,17.43333244,375.17274632,0.06374602,46.55253219
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,112,17.59632110,375.17799873,0.06535262,46.56547024
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,113,17.75931358,375.18399206,0.06695923,46.57503551
09-1_DIL_179-18_AA6082_average.asc,375,0.01,0.23773212,114,17.92230797,375.18984489,0.06856701,46.57786924
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,4,0.00000000,400.08489990,-0.00003051,0.19735587
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,5,0.16299057,400.11946161,-0.00004150,0.22915257
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,6,0.32597542,400.15173287,-0.00005106,0.25003105
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,7,0.48897171,400.18018517,-0.00005871,0.26513757
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,8,0.65196228,400.20348012,-0.00006432,0.27835569
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,9,0.81494522,400.22074971,-0.00006808,0.28815116
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,10,0.97793960,400.23184629,-0.00007025,0.29240336
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,11,1.14092445,400.23744282,-0.00007113,0.29274211
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,12,1.30391502,400.23890336,-0.00007101,0.28918382
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,13,1.46690559,400.23783454,-0.00007019,0.28076320
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,14,1.62989044,400.23536451,-0.00006888,0.27003744
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,15,1.79288100,400.23164296,-0.00006709,0.26287982
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,16,1.95586967,400.22623758,-0.00006467,0.26393851
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,17,2.11886215,400.21928209,-0.00006168,0.27031097
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,18,2.28185272,400.21212514,-0.00005856,0.27281663
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,19,2.44484710,400.20654930,-0.00005603,0.26417944
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,20,2.60783576,400.20333968,-0.00005464,0.24768468
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,21,2.77082825,400.20184806,-0.00005442,0.23903716
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,22,2.93381499,400.20099123,-0.00005490,0.24602548
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,23,3.09680748,400.20045108,-0.00005543,0.25882265
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,24,3.25979423,400.20079766,-0.00005558,0.26526936
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,25,3.42278480,400.20264324,-0.00005526,0.25822888
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,26,3.58577728,400.20590757,-0.00005466,0.24480084
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,27,3.74876594,400.20988002,-0.00005397,0.23906468
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,28,3.91175651,400.21381618,-0.00005335,0.24219554
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,29,4.07474899,400.21742165,-0.00005290,0.25009030
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,30,4.23773383,400.22090554,-0.00005273,0.25793099
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,31,4.40072822,400.22476170,-0.00005297,0.25797445
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,32,4.56371307,400.22950740,-0.00005377,0.25400669
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,33,4.72670745,400.23533254,-0.00005518,0.25699753
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,34,4.88969803,400.24163519,-0.00005705,0.26535177
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,35,5.05268097,400.24686469,-0.00005905,0.27193780
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,36,5.21567535,400.24912801,-0.00006060,0.27696998
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,37,5.37865829,400.24729955,-0.00006111,0.28381013
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,38,5.54165268,400.24179273,-0.00006029,0.29099380
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,39,5.70464324,400.23440173,-0.00005824,0.29330294
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,40,5.86763572,400.22732805,-0.00005548,0.28270279
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,41,6.03062057,400.22202193,-0.00005269,0.25464211
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,42,6.19361686,400.21854737,-0.00005041,0.22719256
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,43,6.35659980,400.21582985,-0.00004889,0.22228135
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,44,6.51960372,400.21254508,-0.00004804,0.23416405
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,45,6.68258476,400.20798093,-0.00004747,0.24601606
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,46,6.84557342,400.20232412,-0.00004672,0.25301620
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,47,7.00856780,400.19637153,-0.00004557,0.25697589
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,48,7.17154693,400.19111159,-0.00004417,0.25485420
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,49,7.33454322,400.18753509,-0.00004295,0.24245410
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,50,7.49753571,400.18655532,-0.00004225,0.22572521
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,51,7.66052055,400.18869175,-0.00004213,0.22089253
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,52,7.82351875,400.19359823,-0.00004248,0.23254228
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,53,7.98649788,400.20003221,-0.00004326,0.24547279
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,54,8.14949989,400.20656509,-0.00004453,0.25006234
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,55,8.31247902,400.21240844,-0.00004624,0.25169647
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,56,8.47547531,400.21742673,-0.00004809,0.25630507
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,57,8.63846397,400.22130550,-0.00004940,0.26407733
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,58,8.80145454,400.22290670,-0.00004933,0.27175356
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,59,8.96444129,400.22072884,-0.00004696,0.27310733
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,60,9.12743759,400.21417164,-0.00004098,0.26206256
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,61,9.29042815,400.20435907,-0.00002899,0.24211292
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,62,9.45342063,400.19362851,-0.00000649,0.22878461
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,63,9.61639785,400.18404523,0.00003416,0.26020341
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,64,9.77939415,400.17615641,0.00010439,0.44412621
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,65,9.94238090,400.16888120,0.00021970,0.96456289
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,66,10.10537338,400.16046196,0.00039951,2.05673947
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,67,10.26836013,400.14981009,0.00066670,4.06870050
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,68,10.41943931,400.13757931,0.00104629,7.44476121
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,69,10.58244896,400.12640783,0.00156264,12.38921272
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,70,10.74542809,400.11998559,0.00223496,18.41771177
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,71,10.90841865,400.12127810,0.00307290,24.40786013
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,72,11.07140731,400.13097260,0.00407410,29.31040283
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,73,11.23439598,400.14714307,0.00522480,32.75019410
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,74,11.39738845,400.16625448,0.00650315,34.94352083
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,75,11.56037712,400.18478854,0.00788361,36.29531543
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,76,11.72336197,400.20054815,0.00934092,37.14672859
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,77,11.88635635,400.21304571,0.01085299,37.71292741
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,78,12.04934120,400.22302256,0.01240229,38.11389645
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,79,12.21233367,400.23165438,0.01397605,38.42365096
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,80,12.37532806,400.23995120,0.01556546,38.68117541
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,81,12.53832054,400.24841345,0.01716462,38.89476861
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,82,12.70130920,400.25679534,0.01876964,39.06949893
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,83,12.86429595,400.26405380,0.02037798,39.22246801
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,84,13.02728843,400.26870628,0.02198808,39.36607041
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,85,13.19028091,400.26952251,0.02359897,39.49428257
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,86,13.35326004,400.26610022,0.02521009,39.59899724
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,87,13.51626205,400.25895833,0.02682099,39.68228131
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,88,13.67925071,400.24925032,0.02843141,39.75164980
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,89,13.84223556,400.23846376,0.03004123,39.81318644
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,90,14.00522613,400.22823730,0.03165053,39.86938380
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,91,14.16821861,400.22013272,0.03325945,39.92259062
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,92,14.33121109,400.21531184,0.03486809,39.97227236
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,93,14.49419212,400.21428452,0.03647636,40.01439232
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,94,14.65718460,400.21676492,0.03808413,40.04866692
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,95,14.82017708,400.22155047,0.03969149,40.07891162
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,96,14.98316192,400.22664417,0.04129891,40.10618483
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,97,15.14615631,400.22999775,0.04290706,40.13218600
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,98,15.30914688,400.23063229,0.04451641,40.16004046
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,99,15.47213935,400.22918465,0.04612680,40.18151124
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,100,15.63512611,400.22724603,0.04773762,40.18778203
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,101,15.79812621,400.22599991,0.04934820,40.18546600
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,102,15.96110725,400.22534200,0.05095824,40.18560647
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,103,16.12409782,400.22416932,0.05256800,40.19227198
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,104,16.28708267,400.22143109,0.05417795,40.20291007
10-1_DIL_179-18_AA6082_average.asc,400,0.01,0.19735587,105,16.45007514,400.21692883,0.05578857,40.21189101
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,4,0.00000000,425.13798523,0.00000291,0.30247300
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,5,0.16298485,425.15691743,0.00000325,0.29122736
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,6,0.32597542,425.17252986,0.00000338,0.28554666
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,7,0.48896598,425.18388135,0.00000347,0.28424957
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,8,0.65195274,425.19116088,0.00000376,0.28443173
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,9,0.81493950,425.19538251,0.00000430,0.28560699
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,10,0.97793770,425.19771453,0.00000501,0.29027242
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,11,1.14093208,425.19862803,0.00000591,0.29509308
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,12,1.30391311,425.19749417,0.00000723,0.29583996
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,13,1.46691322,425.19305647,0.00000944,0.29529222
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,14,1.62989235,425.18436611,0.00001293,0.29466355
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,15,1.79289055,425.17143040,0.00001782,0.28671289
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,16,1.95587730,425.15535741,0.00002384,0.26829600
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,17,2.11886215,425.13824111,0.00003044,0.25045676
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,18,2.28185844,425.12287276,0.00003681,0.23928759
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,19,2.44484329,425.11215601,0.00004206,0.22953992
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,20,2.60783768,425.10828090,0.00004537,0.22132770
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,21,2.77083015,425.11197650,0.00004615,0.21612553
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,22,2.93381691,425.12222807,0.00004431,0.21468753
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,23,3.09680748,425.13665971,0.00004031,0.22276773
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,24,3.25979995,425.15233987,0.00003508,0.24179221
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,25,3.42278099,425.16646193,0.00002985,0.26471180
11-1_DIL_179-18_AA6082_average.asc,425,0.01,0.302473,26,3.58577728,425.17668179,0.00002575,0.28391441
